simulation,permutation,lambda_pairs,threshold,predicted_changepoints
27,1,"13.45362404707371,0.255089150450801;13.379088160259652,0.25651027092012946;13.638181696985855,0.2516371760475204;13.490737563232042,0.25438739079809874;13.490737563232042,0.25438739079809874;13.379088160259652,0.25651027092012946;13.74772708486752,0.2496320669930997;13.711309200802088,0.2502951015393731;13.490737563232042,0.25438739079809874;13.638181696985855,0.2516371760475204;13.564659966250536,0.253001073170367;13.490737563232042,0.25438739079809874;13.490737563232042,0.25438739079809874;13.564659966250536,0.253001073170367;13.490737563232042,0.25438739079809874;13.674794331177344,0.25096344745954435;13.490737563232042,0.25438739079809874;13.379088160259652,0.25651027092012946;13.416407864998739,0.25579675000830204;13.527749258468683,0.25369139116058553",0.17045547157036128,129
37,1,"10.14889156509222,0.3381525466738313;10.908712114635714,0.3145993305706651;10.954451150103322,0.31328575769130435;10.63014581273465,0.322843504605666;10.0,0.34318735286525;10.246950765959598,0.33491656269621145;10.44030650891055,0.32871386732980284;10.908712114635714,0.3145993305706651;10.295630140987,0.33333302397783104;11.045361017187261,0.3107072302401247;9.695359714832659,0.3539707271925325;10.14889156509222,0.3381525466738313;10.392304845413264,0.3302321842653786;9.539392014169456,0.35975809816337595;10.295630140987,0.33333302397783104;10.295630140987,0.33333302397783104;10.392304845413264,0.3302321842653786;10.198039027185569,0.3365228863611851;10.295630140987,0.33333302397783104;10.770329614269007,0.31864145774199915",0.3178493031302228,60
23,1,"10.14889156509222,0.3381525466738313;10.246950765959598,0.33491656269621145;10.723805294763608,0.3200238566741108;10.535653752852738,0.32573902001318633;10.583005244258363,0.3242815674228648;10.392304845413264,0.3302321842653786;9.899494936611665,0.3466715777549697;10.295630140987,0.33333302397783104;10.392304845413264,0.3302321842653786;10.535653752852738,0.32573902001318633;10.04987562112089,0.3414841793106424;10.44030650891055,0.32871386732980284;10.344080432788601,0.331771736593827;10.344080432788601,0.331771736593827;10.099504938362077,0.3398061142201962;10.099504938362077,0.3398061142201962;10.344080432788601,0.331771736593827;10.14889156509222,0.3381525466738313;10.344080432788601,0.331771736593827;10.723805294763608,0.3200238566741108",0.8272203958177935,143
28,1,"10.44030650891055,0.32871386732980284;10.14889156509222,0.3381525466738313;10.63014581273465,0.322843504605666;10.488088481701515,0.327216302059242;11.224972160321824,0.3057355937846804;10.770329614269007,0.31864145774199915;10.63014581273465,0.322843504605666;10.488088481701515,0.327216302059242;11.269427669584644,0.3045295315142644;10.908712114635714,0.3145993305706651;10.862780491200215,0.31592956623146456;10.295630140987,0.33333302397783104;10.63014581273465,0.322843504605666;10.677078252031311,0.3214244054078733;10.14889156509222,0.3381525466738313;10.583005244258363,0.3242815674228648;10.583005244258363,0.3242815674228648;10.677078252031311,0.3214244054078733;11.40175425099138,0.30099521995521866;10.583005244258363,0.3242815674228648",0.2583214063732501,126
4,1,"11.135528725660043,0.30819134081566296;11.269427669584644,0.3045295315142644;11.269427669584644,0.3045295315142644;11.224972160321824,0.3057355937846804;10.954451150103322,0.31328575769130435;10.770329614269007,0.31864145774199915;11.045361017187261,0.3107072302401247;11.180339887498949,0.3069561000099625;11.224972160321824,0.3057355937846804;10.954451150103322,0.31328575769130435;11.045361017187261,0.3107072302401247;11.0,0.31198850260477273;11.357816691600547,0.302159615869701;11.090536506409418,0.3094416150804931;10.862780491200215,0.31592956623146456;11.045361017187261,0.3107072302401247;10.908712114635714,0.3145993305706651;11.445523142259598,0.299844182393132;11.090536506409418,0.3094416150804931;11.40175425099138,0.30099521995521866",0.3810564478884803,59;77
41,1,"10.392304845413264,0.3302321842653786;10.770329614269007,0.31864145774199915;10.908712114635714,0.3145993305706651;10.246950765959598,0.33491656269621145;10.63014581273465,0.322843504605666;10.295630140987,0.33333302397783104;10.14889156509222,0.3381525466738313;10.44030650891055,0.32871386732980284;10.295630140987,0.33333302397783104;10.344080432788601,0.331771736593827;10.63014581273465,0.322843504605666;10.677078252031311,0.3214244054078733;10.04987562112089,0.3414841793106424;10.677078252031311,0.3214244054078733;10.344080432788601,0.331771736593827;10.295630140987,0.33333302397783104;10.14889156509222,0.3381525466738313;10.583005244258363,0.3242815674228648;10.198039027185569,0.3365228863611851;10.583005244258363,0.3242815674228648",3.9412896847891776,81
19,1,"9.219544457292887,0.3722389478731569;9.273618495495704,0.3700684398780689;9.055385138137417,0.3789870310649642;9.273618495495704,0.3700684398780689;9.055385138137417,0.3789870310649642;9.219544457292887,0.3722389478731569;9.16515138991168,0.37444810048964955;8.602325267042627,0.3989471941732721;8.717797887081348,0.39366289206338384;9.219544457292887,0.3722389478731569;9.16515138991168,0.37444810048964955;9.16515138991168,0.37444810048964955;9.0,0.3813192809613889;9.055385138137417,0.3789870310649642;9.055385138137417,0.3789870310649642;9.219544457292887,0.3722389478731569;9.273618495495704,0.3700684398780689;9.38083151964686,0.3658389473752848;9.1104335791443,0.376697058250749;8.774964387392123,0.3910982856618107",1.6814689342888425,150
45,1,"12.24744871391589,0.28021130023211366;12.206555615733702,0.2811500341856444;12.083045973594572,0.28402387412513963;12.165525060596439,0.282098266335267;11.40175425099138,0.30099521995521866;11.74734012447073,0.2921404754003512;12.449899597988733,0.2756547152562512;12.328828005937952,0.27836170047952663;12.206555615733702,0.2811500341856444;12.489995996796797,0.2747697861178373;12.041594578792296,0.2850015839842947;12.328828005937952,0.27836170047952663;12.288205727444508,0.27928190695796584;12.489995996796797,0.2747697861178373;12.328828005937952,0.27836170047952663;12.206555615733702,0.2811500341856444;12.609520212918492,0.27216527438819876;12.449899597988733,0.2756547152562512;12.68857754044952,0.27046952408275377;12.328828005937952,0.27836170047952663",0.1448082191054828,139
12,1,"9.0,0.3813192809613889;9.746794344808963,0.35210279474915546;9.643650760992955,0.3558687071636695;9.486832980505138,0.3617512330727009;9.695359714832659,0.3539707271925325;9.38083151964686,0.3658389473752848;9.539392014169456,0.35975809816337595;9.273618495495704,0.3700684398780689;9.539392014169456,0.35975809816337595;9.486832980505138,0.3617512330727009;9.273618495495704,0.3700684398780689;9.219544457292887,0.3722389478731569;9.38083151964686,0.3658389473752848;9.1104335791443,0.376697058250749;9.539392014169456,0.35975809816337595;9.591663046625438,0.3577975489724808;8.94427190999916,0.3836951250124531;9.591663046625438,0.3577975489724808;9.273618495495704,0.3700684398780689;9.539392014169456,0.35975809816337595",1.9526405996091065,180
38,1,"10.295630140987,0.33333302397783104;10.198039027185569,0.3365228863611851;10.908712114635714,0.3145993305706651;10.295630140987,0.33333302397783104;10.770329614269007,0.31864145774199915;10.344080432788601,0.331771736593827;10.770329614269007,0.31864145774199915;10.392304845413264,0.3302321842653786;10.535653752852738,0.32573902001318633;10.344080432788601,0.331771736593827;10.392304845413264,0.3302321842653786;10.44030650891055,0.32871386732980284;10.392304845413264,0.3302321842653786;10.63014581273465,0.322843504605666;10.770329614269007,0.31864145774199915;10.770329614269007,0.31864145774199915;10.14889156509222,0.3381525466738313;10.488088481701515,0.327216302059242;10.535653752852738,0.32573902001318633;10.677078252031311,0.3214244054078733",0.6564548503869109,66
33,1,"12.0,0.28598946072104164;11.445523142259598,0.299844182393132;11.789826122551595,0.2910877135064789;11.916375287812984,0.2879964289277056;12.083045973594572,0.28402387412513963;11.874342087037917,0.2890158885012036;11.575836902790225,0.29646871819913817;11.874342087037917,0.2890158885012036;11.789826122551595,0.2910877135064789;11.958260743101398,0.2869876817690494;12.083045973594572,0.28402387412513963;12.041594578792296,0.2850015839842947;11.575836902790225,0.29646871819913817;12.083045973594572,0.28402387412513963;12.041594578792296,0.2850015839842947;12.041594578792296,0.2850015839842947;11.916375287812984,0.2879964289277056;11.958260743101398,0.2869876817690494;11.61895003862225,0.2953686449502492;11.661903789690601,0.2942807272759665",0.1255260580331343,142
